"ERR9830889" "ERR9830890" "ERR9830891" "ERR9830892" "ERR9830893" "ERR9830894" "ERR9830895" "ERR9830896" "ERR9830897" "ERR9830898" "ERR9830899" "ERR9830900" "ERR9830901" "ERR9830902" "ERR9830903" "ERR9830904" "ERR9830905" "ERR9830906" "ERR9830907" "ERR9830908" "ERR9830909" "ERR9830910" "ERR9830911" "ERR9830912" "ERR9830913" "ERR9830914" "ERR9830915" "ERR9830916" "ERR9830917" "ERR9830918" "ERR9830919" "ERR9830920" "ERR9830921" "ERR9830922" "ERR9830923" "ERR9830924" "ERR9830925" "ERR9830926" "ERR9830927" "ERR9830928" "ERR9830929" "ERR9830930" "ERR9830931" "ERR9830932" "ERR9830933" "ERR9830934" "ERR9830935" "ERR9830936" "ERR9830937" "ERR9830938" "ERR9830939" "ERR9830940" "ERR9830941" "ERR9830942" "ERR9830943" "ERR9830944" "ERR9830945" "ERR9830946" "ERR9830947" "ERR9830948" "ERR9830949" "ERR9830950" "ERR9830951" "ERR9830952" "ERR9830953" "ERR9830954" "ERR9830955" "ERR9830956" "ERR9830957" "ERR9830958" "ERR9830959" "ERR9830960" "ERR9830961" "ERR9830962" "ERR9830963" "ERR9830964" "ERR9830965" "ERR9830966" "ERR9830967" "ERR9830968" "ERR9830969" "ERR9830970" "ERR9830971" "ERR9830972" "ERR9830973" "ERR9830974" "ERR9830975" "ERR9830976" "ERR9830977"
"Peptoniphilus" 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 6 13 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 3 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Family_XIII_UCG-001" 0 6 0 0 16 0 0 0 33 8 8 0 8 0 9 2 0 0 0 0 0 0 0 3 0 0 0 6 0 46 29 9 16 4 0 0 0 0 6 0 25 0 8 12 0 6 0 0 0 11 0 9 0 11 0 19 26 0 27 29 5 0 0 84 4 0 2 0 0 8 0 3 32 19 27 0 10 0 0 12 7 0 0 0 0 0 181 15 8
"Hornefia" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Aminicella" 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mogibacterium" 0 12 0 21 0 0 48 28 50 0 0 0 0 0 3 16 0 22 0 0 8 35 68 0 0 0 0 14 0 238 536 9 0 0 0 0 0 0 303 0 251 0 36 0 5 0 5 0 17 0 0 0 0 36 11 628 0 149 5 0 0 162 3 0 988 0 0 0 49 0 0 0 0 0 0 32 0 0 7 0 0 0 0 0 9 2 0 76 5
"[Eubacterium]_brachy_group" 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 27 0 0 0 3 0 0 0 0 0 0 3 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0
"Family_XIII_AD3011_group" 0 0 157 18 272 0 22 10 698 15 0 0 183 0 55 0 0 367 5 85 25 14 55 198 0 1942 0 47 3 1809 3625 83 14 0 0 6 29 0 94 6 74 31 0 37 0 41 545 0 30 0 0 139 168 39 66 556 58 378 74 186 11 76 13 257 101 226 581 225 35 338 0 23 174 35 71 0 5 7 255 63 0 30 0 28 0 8 653 238 154
"S5-A14a" 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 4 0 0 0 3 0 0 0 0 0 0 5 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 598 0 122 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"[Eubacterium]_sulci_group" 0 0 0 0 4 0 0 9 7 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 222 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0
"Filifactor" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 489 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Peptoanaerobacter" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"[Eubacterium]_yurii_group" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Anaerococcus" 0 0 0 0 0 0 0 0 0 3 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 4 0 0 0 3 0 0 0 0 49 0 0 4 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 11 0 0 0
"Anaerosalibacter" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Desulfitibacter" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Christensenella" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 0 0 0 0 0 3 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 4 0 0 0 0 0 0 3 0 0 0 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0
"Syntrophomonas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Proteiniclasticum" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0
"Sarcina" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 0 0 253 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 55 0 0 0 0 0 0 0 0
"Clostridium" 68 52 20 24 4547 17 1127 202 3326 13 71 37 2531 0 1102 179 45 114 331 269 58 0 581 606 41 122 224 17 0 34 380 201 607 0 84 184 94 1195 2134 0 648 853 0 499 844 0 1871 2017 34 17 20 391 89 106 208 164 1017 738 68 530 403 83 90 113 142 519 1229 3628 218 105 21 540 224 568 25 106 0 717 7 0 108 143 80 0 171 341 775 945 88
"Christensenellaceae_R-7_group" 0 21 203 216 6932 0 14 114 2872 64 26 2870 1462 0 461 17 0 9773 52 452 232 702 847 3937 54 0 0 174 254 4985 8806 147 488 548 0 5 674 27 3382 355 713 35 84 60 59 111 5556 0 34 125 60 2466 0 185 214 3686 3182 8970 714 2636 148 2463 112 4676 89 3237 1312 3185 366 8168 0 91 613 372 5413 90 8 0 1386 936 8 66 0 20 0 38 1476 1731 1749
"Monoglobus" 33 0 0 60 334 0 21 0 255 95 0 153 317 0 501 0 71 240 0 3349 0 119 0 51 99 0 0 126 23 237 13 245 109 153 207 229 193 0 341 27 47 0 0 10 0 0 144 327 0 109 41 849 0 123 13 390 60 143 316 388 115 26 72 14 50 281 0 87 0 10 222 0 2699 264 259 16 41 143 0 89 9 0 132 0 0 19 1240 414 107
"Ruminiclostridium" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 35 0 0 0 0 0 0 0 0 0 0 0 0 0 16 106 0 0 0 0 0 0 0 0 0 0 0 66 0 0 0 0 0 0 0 0 0 0
"Defluviitaleaceae_UCG-011" 0 0 39 18 35 0 18 0 46 0 3 0 25 0 0 0 0 0 0 20 0 9 195 33 0 0 0 35 0 5 8 16 0 6 0 0 10 6 0 0 0 8 11 7 0 8 8 0 0 20 0 13 8 0 8 17 33 0 12 45 0 0 15 17 0 0 19 48 0 30 0 12 15 17 0 8 0 0 5 0 0 0 0 0 0 0 30 37 79
"Lachnospiraceae_UCG-010" 0 16 466 0 27 29 0 0 219 106 3 39 576 0 34 8 0 153 0 126 34 15 0 310 0 0 424 0 42 377 1203 247 20 9 0 22 7 0 78 0 109 13 8 18 0 24 487 0 0 73 0 0 17 94 10 1377 73 183 4 70 13 50 17 0 274 251 149 316 32 628 0 0 202 15 42 21 8 0 81 65 6 4 15 36 0 0 206 20 111
"Anaerotignum" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"NK4A214_group" 0 39 429 73 1287 0 73 35 840 8 31 13 232 0 503 95 71 4129 160 573 95 50 207 611 39 0 0 74 19 766 1237 219 15 52 0 0 402 0 353 42 786 17 218 46 46 178 722 0 26 0 21 150 0 139 303 1194 851 483 421 155 37 638 133 735 500 1093 661 425 189 336 0 92 851 22 1284 160 33 5 963 142 6 34 0 39 0 58 436 730 566
"Acutalibacter" 23 0 48 19 83 7 0 0 72 21 14 53 46 7 43 13 31 268 0 83 0 13 116 36 4 191 16 22 0 40 2 41 20 167 0 0 81 0 9 0 89 17 0 16 0 21 69 75 10 78 11 10 76 26 19 54 116 23 0 355 5 10 0 31 16 32 0 81 49 39 6 11 0 24 0 0 55 46 45 2 0 0 0 0 0 14 78 34 57
"DTU089" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 85 0 0 0 0 0 0 0 192 0 0 0 0 11 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 0 0 2 0 0 0 0 13 7 0 2 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 9
"Ruminococcus" 0 285 1572 1637 520 0 308 63 1443 33 167 3147 791 0 745 196 352 862 240 161 428 300 217 1563 371 945 0 291 108 292 319 398 2488 117 11 2231 893 0 379 251 1356 86 346 182 2053 189 158 0 164 5497 49 923 1527 341 562 1860 792 678 1009 6251 189 211 7 143 246 478 205 1159 2068 124 0 104 372 1820 516 285 902 4 200 1343 5 553 59 257 0 71 645 1723 2813
"CAG-352" 0 0 1211 391 9395 0 365 131 1224 1836 0 418 8162 884 1920 0 4273 2829 418 2548 0 304 6963 4402 11 3459 0 197 439 2474 28 1005 666 204 18 3541 478 366 1384 80 28 0 0 31 131 0 4238 0 0 651 0 1504 4074 56 1442 1052 721 2526 0 1767 1135 4913 486 5092 744 2350 217 1194 2422 803 1369 30 1077 683 0 112 1487 0 5074 36 44 0 162 164 0 37 14854 2173 1109
"Bryobacter" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 0 0 0
"Candidatus_Soleaferrea" 0 0 0 0 48 0 0 0 0 0 0 0 0 0 7 0 0 47 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 52 0 0 0 10 0 0 0 0 0 0 0 0 0 19 17 0 0 0 0 0 12 0 21 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 206 4 8
"Elusimicrobium" 0 0 0 0 0 0 0 376 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 48 0 0 0 0 0 0 0 0 0 0 598 0 0 0 0 0 0 0 0 0 0 0 17 0 0 0 0 324 374 156 66 0 0 0 0 0 18478 0 0 0 0 0 0 0 0 0 0 365 0 0
"Fenollaria" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 4 0 4 0 0 0 0 0 0 4 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Papillibacter" 0 0 0 0 28 0 0 0 0 0 0 0 0 0 0 0 0 7 0 9 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 13 0 35 0 11 0 0 0 12 0 0 10 0 0 0 0 0 0 0 0 0 31 0 0 0 0 0 0 0 32 0 0
"UCG-005" 0 50 805 266 4948 8 126 13 3713 240 38 47 776 0 1365 6 74 379 404 2056 638 229 1438 1827 74 0 0 388 97 2506 5509 832 349 528 0 226 853 44 1731 108 1079 198 366 94 0 401 4268 0 111 153 178 2578 90 638 303 5180 3863 1265 1023 5228 146 1506 528 2880 116 3376 1278 2528 1504 1908 0 394 2659 527 5312 1377 54 67 2289 614 9 87 0 126 0 75 2565 4010 3268
"UCG-002" 51 209 3832 572 6290 268 470 233 4673 359 96 307 3295 0 2395 137 144 1420 511 2463 3985 1027 571 3258 222 20 0 1037 428 13213 8679 4117 543 1578 0 0 2231 37 3817 264 2664 387 697 213 37 1203 8752 0 356 635 217 2999 3585 4700 373 13590 8428 5540 1760 3987 117 2415 1353 7067 1310 4788 2794 2043 2652 2127 0 1075 4542 472 7177 2201 543 222 4851 2223 79 1073 59 852 9 282 4425 5247 7925
"Fournierella" 0 0 116 145 255 0 73 0 71 79 0 0 0 0 29 0 0 10 22 0 0 0 0 0 0 111 0 0 0 149 10 66 0 391 0 0 0 14 0 0 0 44 0 38 0 0 111 0 0 0 0 0 0 134 199 64 0 208 0 0 17 0 62 266 0 0 0 0 166 52 0 83 86 57 62 65 0 0 28 0 0 34 0 52 0 32 188 21 0
"Gemmiger" 23 610 1663 1088 1488 1897 171 584 404 740 592 4461 7222 172 761 506 1821 44 674 1004 531 1286 1881 5389 543 0 152 1250 795 678 498 1256 2043 3193 272 993 2093 263 362 385 2033 1669 755 407 311 1005 583 0 467 616 89 1233 2626 120 445 1280 254 775 435 2277 2033 26 161 1390 4396 1263 184 1529 587 209 793 509 354 1557 1014 927 2822 263 609 1869 206 299 3001 210 0 137 716 1230 1060
"Ruthenibacterium" 0 0 0 0 15 15 0 0 14 10 0 0 0 0 0 0 0 397 0 12 0 0 0 16 0 1257 0 0 0 9 31 0 0 7 0 0 0 0 347 0 124 6 9 0 0 9 57 0 0 0 0 0 168 11 0 10 0 716 0 23 0 68 0 8 0 0 63 26 0 42 0 0 0 7 115 0 0 0 12 0 0 0 0 0 0 0 0 66 256
"Faecalibacterium" 2068 6614 38582 22892 13346 27493 7640 4821 7164 46322 8421 21025 49347 14757 13902 15136 15407 559 12294 34821 15425 17213 3689 18960 3068 0 18593 30635 25669 10423 697 7683 19719 1814 19037 19125 21410 3774 3229 28251 30704 12014 6845 7723 12655 7340 6404 18057 6574 3747 4311 2666 9223 5751 8666 4487 1200 132 9719 21363 18829 443 4077 8811 8072 3858 1174 6589 15779 1479 14832 21143 7589 18632 10382 12518 14182 7297 4526 15690 2196 6476 24188 7426 17 7385 14251 20888 4702
"Colidextribacter" 0 22 64 10 116 0 22 0 112 78 13 21 68 0 55 18 0 798 7 79 51 34 51 200 0 68 172 51 59 30 167 107 91 0 44 73 17 0 34 0 54 22 19 51 0 22 49 0 45 56 0 74 122 93 11 142 75 490 10 123 25 29 29 165 83 31 214 61 49 37 0 65 52 13 98 45 16 49 18 28 14 9 13 29 0 8 193 72 34
"[Eubacterium]_siraeum_group" 0 9 54 0 3971 0 15 0 1172 0 0 66 193 0 0 0 0 100 0 57 28 688 1778 0 0 0 0 189 176 27 190 1263 0 0 0 76 0 15 15 101 6 0 0 23 0 0 202 0 6 79 4 2202 0 484 0 194 92 327 504 985 0 752 200 7963 298 1070 163 292 383 62 0 0 565 0 0 0 0 0 710 0 0 29 0 0 0 0 252 11 0
"Intestinimonas" 0 11 55 22 166 0 22 0 77 0 0 0 145 0 93 0 0 852 0 37 17 16 68 123 0 0 0 0 0 265 169 50 0 26 0 0 0 0 66 0 0 41 14 48 0 15 177 0 0 59 0 0 0 21 39 493 52 100 34 59 46 58 17 72 10 29 129 23 0 210 0 37 0 102 0 31 0 10 78 79 0 14 0 9 0 6 140 75 100
"Pseudoflavonifractor" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Flavonifractor" 0 11 0 4 133 33 0 2 93 14 0 35 36 0 21 4 14 228 0 27 0 0 0 56 8 404 126 6 14 328 110 36 0 21 90 353 0 0 90 0 16 29 0 0 4 9 348 80 0 7 0 13 1352 16 0 97 25 31 0 218 0 77 6 60 0 10 75 79 0 17 126 11 16 0 72 0 7 0 61 12 0 0 10 0 208 0 0 84 44
"Oscillospira" 0 0 0 0 0 0 0 0 0 0 0 0 18 0 0 0 0 780 0 0 0 0 0 0 0 175 0 0 0 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 47 4 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Oscillibacter" 0 8 13 0 72 0 0 0 71 0 0 0 32 0 0 0 6 184 0 23 12 11 0 168 0 93 0 30 22 18 168 63 5 0 0 0 25 0 45 0 0 7 0 0 0 0 0 0 2 40 0 57 509 30 0 108 59 40 67 125 0 0 14 158 9 209 8 17 22 57 0 13 17 15 50 0 3 0 9 0 0 4 0 6 0 6 103 99 763
"UCG-003" 0 65 118 192 212 89 78 0 327 107 86 23 475 0 133 31 32 0 63 435 193 94 33 392 11 0 0 96 52 1565 279 547 246 194 0 61 50 11 82 112 156 107 97 87 129 194 186 0 179 49 97 472 0 111 15 1154 289 0 54 177 39 0 33 265 203 66 75 204 300 114 0 128 199 50 276 195 191 112 93 97 44 128 33 97 0 35 366 157 48
"UCG-009" 0 0 14 4 25 0 6 0 216 0 0 0 25 0 0 0 0 0 0 6 14 13 8 0 0 0 0 3 0 164 87 0 0 0 0 0 0 0 56 0 14 0 0 0 0 0 25 0 0 5 0 51 0 38 0 69 22 8 5 18 0 0 0 91 0 119 13 19 5 0 0 5 165 0 0 10 0 0 0 57 0 0 0 8 0 0 14 19 0
"Paludicola" 0 0 0 0 35 0 0 0 0 0 0 0 8 0 194 0 0 20 18 30 9 0 0 0 0 0 0 12 0 0 0 45 0 0 0 0 0 0 0 0 0 9 0 0 0 0 33 0 0 0 0 0 0 4 0 0 50 21 17 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 0 0 0 0 0 0 0 0 0 0 0 5 35 27
"[Clostridium]_methylpentosum_group" 0 0 0 0 145 0 0 0 0 0 0 0 0 0 0 0 0 57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 172 0 0 0 0 0 0 0 0 0 76 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14
"Negativibacillus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 500 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 0 0 0 0 0 0 0 0 6 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 16 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36
"Angelakisella" 0 0 0 0 57 0 0 0 0 0 0 0 0 0 0 0 0 5 0 4 0 0 12 0 0 0 0 20 0 0 7 0 0 0 0 0 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 9 0 0 0 0 6 0 20 0 9 8 8 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 23 0 0
"Anaerotruncus" 0 0 0 0 6 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 3 0 2 0 210 0 0 0 7 0 0 0 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 6 0 0 0 3 6 5 0 0 0 0 0 7 0 0 16 0 0 7 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 9
"Phocea" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Acetanaerobacterium" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Anaerofilum" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 32 0 0 0 0 0 0 0 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 14 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13
"Hydrogenoanaerobacterium" 0 0 0 0 33 0 0 0 0 0 0 0 0 0 0 0 0 476 0 0 0 0 0 0 0 0 0 0 0 0 164 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27 0 91 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Ezakiella" 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Agathobaculum" 77 0 219 283 0 480 139 13 88 268 117 134 499 17 117 83 191 513 73 12 95 199 76 94 102 426 243 176 133 22 49 158 4 803 193 271 59 46 19 26 341 76 50 218 80 192 44 0 130 192 47 144 361 37 110 72 94 8 0 101 266 0 44 207 141 105 12 19 227 29 1409 160 338 296 136 72 123 41 59 0 29 0 224 31 53 18 829 106 62
"UCG-008" 0 26 67 215 694 0 78 0 38 170 15 0 540 0 0 21 0 156 55 29 63 0 0 0 0 0 0 433 0 55 44 93 60 17 15 0 0 24 0 0 618 0 0 117 77 0 486 0 0 0 0 16 0 25 4 51 0 161 0 41 0 6 0 312 33 0 0 0 0 0 0 11 58 11 110 315 49 0 466 9 0 85 0 0 0 0 458 72 0
"Butyricicoccus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"GCA-900066575" 0 41 65 31 10 112 0 0 71 15 35 0 74 0 23 21 105 492 0 377 18 0 0 139 9 32 0 51 0 46 25 54 73 19 0 0 19 0 0 0 94 0 25 47 12 83 0 0 0 37 0 89 13 25 0 27 34 34 32 53 0 0 10 77 85 12 0 33 25 11 0 32 0 23 70 30 61 112 42 30 16 38 15 14 0 13 103 0 91
"Catenibacillus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 106 0 0 0 0 0 0 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 108 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Frisingicoccus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 106 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Coprococcus" 0 187 1497 535 852 78 1032 155 305 937 269 371 1768 76 3287 0 387 32 1166 293 165 350 632 2698 757 532 0 1390 520 1110 1035 479 1761 980 191 84 955 79 1272 1023 2125 2124 1237 387 750 126 665 0 640 2010 221 1501 451 492 312 1495 1029 417 973 725 477 323 498 1633 1403 714 519 246 860 539 14 513 720 2179 517 3018 256 133 3169 789 85 716 54 82 0 141 1296 649 2913
