feature	g__Actinomyces	g__Adlercreutzia	g__Agathobaculum	g__Akkermansia	g__Alistipes	g__Anaerostipes	g__Asaccharobacter	g__Bacteroides	g__Barnesiella	g__Bifidobacterium	g__Blautia	g__Burkholderia	g__Clostridium	g__Collinsella	g__Coprococcus	g__Dialister	g__Dorea	g__Eggerthella	g__Eisenbergiella	g__Enorma	g__Erysipelatoclostridium	g__Escherichia	g__Eubacterium	g__Faecalibacterium	g__Firmicutes_unclassified	g__Flavonifractor	g__Fusicatenibacter	g__Gemmiger	g__Gordonibacter	g__Intestinibacter	g__Lachnoclostridium	g__Lachnospiraceae_unclassified	g__Methanobrevibacter	g__Monoglobus	g__Oscillibacter	g__Parabacteroides	g__Phascolarctobacterium	g__Roseburia	g__Rothia	g__Ruminococcaceae_unclassified	g__Ruminococcus	g__Ruthenibacterium	g__Streptococcus	g__Turicibacter
SRR5665043	-7.78786649246624	-1.17889392520733	-2.49703807090796	3.94186221282402	-6.23188767941459	-0.110760111213168	-1.29516343953734	2.31217141323438	-6.83732590051516	-4.83423595493283	3.3234406887684	-2.82884442376007	-9.10979458735361	-4.35078004302706	2.67351119773139	0.141968960520235	-0.301408114376509	-1.21464195993514	-3.67079601697064	-10.2697904715522	-8.38082178394093	-8.22593618196276	1.62033772938715	3.76299612897334	2.71255176162017	-10.1584293626045	2.00984518517723	-2.03114984356718	-5.98942064892933	-6.84559825713022	-4.96263183599516	2.59202162152132	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	2.36133604750091	-9.85475297227334	-6.67964241182779	4.20938005926178	-1.8052069063213	0.296310560708092	-7.46625726044699
SRR5665042	-7.78786649246624	-6.73005722482403	-1.63160040228241	6.00822668665996	-6.23188767941459	-0.259823656730496	-4.96128289242715	-1.36256595740477	-6.83732590051516	-1.40766974606369	1.46910973296614	-2.82884442376007	-9.10979458735361	-2.39501778813448	-8.15020885579951	-8.43721296579133	-0.68735805843286	-1.606517899471	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-2.19238129496577	2.23973408132308	1.9165072177835	-10.1584293626045	-4.13568110874205	-9.23026210736555	-2.82306453126841	-6.84559825713022	-8.63522588463128	-0.837893109109408	-7.47136867426459	-8.55979192498625	-1.61188762911227	-6.96578428466209	-4.19733526948154	1.98178325616302	-9.85475297227334	0.824955177528652	2.56700750052687	-2.42553998252781	-5.75321494581128	-7.46625726044699
SRR5665041	-7.78786649246624	-1.43752554190368	-8.41981591555679	-4.27788376218134	-0.638972826058775	4.05599297763374	-1.16634075359049	-2.65617151220796	-6.83732590051516	2.79880122610876	4.21661782848406	-2.82884442376007	-9.10979458735361	3.53439907188827	1.62755081004984	-5.69226839495997	-2.18370340389377	-1.96725026638291	-7.24550581942876	-6.27536718912962	-3.7080193160907	-8.22593618196276	-2.37467339391933	-3.25676941975882	0.381715285630148	-10.1584293626045	3.50895593853204	-9.23026210736555	-2.25504671633142	-5.77516942445259	-7.43721296579133	4.55333592569768	-7.47136867426459	-8.55979192498625	-7.90228134235593	-4.77201254126541	-7.7830919871459	-2.69506847678783	-9.85475297227334	-6.67964241182779	-2.65671726407409	-7.86985986466355	1.93337623708649	-7.46625726044699
SRR5665040	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	5.15460062536571	-6.83732590051516	-4.83423595493283	-8.00046173629483	4.03349083964823	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	-7.57897333818987	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	5.58510075237146	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665039	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	-3.43987202391874	-6.83732590051516	-4.83423595493283	-8.00046173629483	-2.82884442376007	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	-7.57897333818987	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	3.91859327304471	-8.63522588463128	-7.94075549017056	-7.47136867426459	2.9664249298275	-7.90228134235593	-7.96578428466209	1.47383365885111	3.75768148599621	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	5.92046743271278
SRR5665038	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	3.38852571344841	-3.68761363503091	-9.41488362001456	5.18541543441793	-6.83732590051516	-4.83423595493283	-8.00046173629483	-2.82884442376007	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-1.38786457063279	5.2165243208188	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	1.45474443466461	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-1.61572910745759	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665037	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	-7.56115360044448	-6.83732590051516	-4.83423595493283	-8.00046173629483	6.48244577565809	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	-4.54590835423989	-7.57897333818987	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	3.40394254940788	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
SRR5665035	-4.4263152499122	-1.98290476151461	-0.318487765737909	0.336900329456292	-6.23188767941459	1.66518808667131	-0.486893350451828	-7.56115360044448	-6.83732590051516	3.13802968359607	4.01754248274508	-2.82884442376007	-9.10979458735361	3.18773766419751	0.533543414466563	-8.43721296579133	3.00309666517965	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	2.25872694724258	1.5272805672162	-9.52749143308294	-10.1584293626045	4.7575353550288	-5.43284399628921	-2.72413474464456	-6.84559825713022	-8.63522588463128	0.765093383903358	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-0.853866171106625	-9.85475297227334	-6.67964241182779	1.01552611472117	-7.86985986466355	-1.86354609073135	-7.46625726044699
SRR5665034	-7.78786649246624	-1.84362927318225	0.630274989286189	-6.5455713940513	-2.28616344128639	3.08602282235121	-0.36408776818113	-7.56115360044448	-6.83732590051516	-4.83423595493283	4.81902894434285	-2.82884442376007	-9.10979458735361	2.64415162346772	-1.73427507379504	-8.43721296579133	3.3356547501136	-2.04126866243216	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	0.866654816843604	0.931713309849626	-9.52749143308294	-10.1584293626045	3.99615370179395	-9.23026210736555	-3.06491747668134	-6.84559825713022	-8.63522588463128	-7.94075549017056	1.4944156103975	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	0.510769547113498	-1.0553214338786	-3.15842936260448	-0.50054441072963	-7.86985986466355	4.09589151605221	-7.46625726044699
SRR5665033	-7.78786649246624	-3.1752728727679	-0.917815184511538	-6.5455713940513	-3.39486602933342	3.18579995784972	-1.84871266081697	-7.56115360044448	-6.83732590051516	4.6680351390504	5.46234063261971	-2.82884442376007	-4.85183380223958	-4.35078004302706	0.239349156535347	-8.43721296579133	1.97394183612805	-1.47032895165222	-1.65113307049125	-10.2697904715522	-8.38082178394093	-0.643901274699208	2.93924914905163	-1.57368156462067	-0.426412187634618	-10.1584293626045	0.486220091315082	-9.23026210736555	-3.00775364379772	-0.58907281781492	-8.63522588463128	-0.250474313442003	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-1.35228946572746	-9.85475297227334	-4.96623519732114	-6.56866587561951	-0.613939560466435	-4.8225541498852	-7.46625726044699
SRR5665032	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	3.75734013509541	-9.41488362001456	-3.16954994948632	-6.83732590051516	4.85010480645589	3.86076519567298	-2.82884442376007	0.153117865907588	-4.35078004302706	-8.15020885579951	-8.43721296579133	0.257819266578825	1.67148360543892	-3.20277115301373	-10.2697904715522	-0.161782369482783	-8.22593618196276	-4.54590835423989	-7.57897333818987	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-1.39858872325521	1.3592962588922	-0.447878731132137	-1.2670101757584	-7.47136867426459	-8.55979192498625	-7.90228134235593	-1.88400794330055	-7.7830919871459	-8.08411966534174	-3.34872094077391	-6.67964241182779	-6.56866587561951	-7.86985986466355	3.02793075985844	3.23751783034105
SRR5665031	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	3.03411885145725	-9.41488362001456	1.67147907637429	-6.83732590051516	1.22335458411368	5.99720500314469	-2.82884442376007	-9.10979458735361	-3.35078004302706	-1.8004250158284	-8.43721296579133	1.46446439351714	0.971972045460238	-7.24550581942876	-10.2697904715522	-1.01654118840968	1.06337178224962	2.42575737365457	-3.80833628838779	2.18686498861067	-2.01852724554535	0.773025765209689	-9.23026210736555	-2.2301944149296	-0.066805080039573	-2.50856759075428	-3.74487396301337	-7.47136867426459	-8.55979192498625	-7.90228134235593	-3.62629054676035	-7.7830919871459	-7.08411966534174	-9.85475297227334	-6.67964241182779	-6.56866587561951	-1.25818357316059	-0.301923797639252	-7.46625726044699
SRR5665030	-7.78786649246624	-4.83732590051516	-1.18442457113743	5.1557646114143	-0.828306377173677	-0.794232159850182	-3.73773523677762	0.661266188633216	-6.83732590051516	0.687714681315326	1.09664643050162	-2.82884442376007	-1.09132541319598	-4.35078004302706	-1.75117373975349	-8.43721296579133	0.96609079594177	-3.23813606239348	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	0.34864035073221	2.18606311893527	-2.6609082346172	0.869476633965402	1.35024828998997	-9.23026210736555	-6.00879836004951	-6.84559825713022	-8.63522588463128	5.26433825324104	-7.47136867426459	-3.14739384019246	-7.90228134235593	-4.60156206356856	-1.10274408248109	1.43341885919512	-9.85475297227334	-4.08167483330286	-4.31933357817891	-0.829459579953543	-4.61422662221166	-7.46625726044699
SRR5665029	-7.78786649246624	-7.73005722482403	-8.41981591555679	-2.26867771018511	-6.23188767941459	0.184432650207035	-5.91093580766647	-2.55359553750154	-6.83732590051516	4.73660216958208	4.42989108769395	-2.82884442376007	-9.10979458735361	2.83094080657273	-7.15020885579951	-8.43721296579133	1.28599397237378	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	4.08534986804915	2.78185906188932	-5.23134561852492	-1.69548895819005	-10.1584293626045	1.00054090922619	-9.23026210736555	-7.43721296579133	0.717201523475626	-8.63522588463128	-1.93666273553668	-2.51671819930504	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-2.47280952833409	-6.88172001987361	-6.67964241182779	-6.56866587561951	-7.86985986466355	3.21094052434914	-7.46625726044699
SRR5665028	-7.78786649246624	-0.64108617120594	-2.06328857375027	-6.5455713940513	-6.23188767941459	2.22785503315836	-0.18429342300399	-0.850116338919229	-6.83732590051516	2.22860631015429	2.64864490588901	-2.82884442376007	-9.10979458735361	4.64369286745188	1.26177149506894	-8.43721296579133	2.90688290121445	-8.53282487738598	-7.24550581942876	-5.44410533305889	-8.38082178394093	-8.22593618196276	2.38679163684914	0.931675493763226	-9.52749143308294	-10.1584293626045	2.37086731840235	-4.70162321337401	-2.02573502227257	-2.11341083508182	-8.63522588463128	2.73269901299832	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	3.99347782305077	-4.27229732716276	-6.67964241182779	2.90101553674017	-7.86985986466355	1.9698817160725	-7.46625726044699
SRR5665027	-7.78786649246624	-1.88023215745279	-0.951150032146493	-3.57793927169651	-3.71804661200315	1.80640242897331	-1.73956478521416	-0.368178623769253	-6.83732590051516	-0.405069330187608	3.163735405024	-2.82884442376007	-7.09591287848437	1.18526397540827	0.474752713479546	-8.43721296579133	1.99334466871775	-8.53282487738598	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	1.61467215689537	2.74958575326504	-3.59788907912009	-10.1584293626045	1.75728785860749	-3.4559301222851	-4.84021583288406	-6.84559825713022	-8.63522588463128	0.739882657855337	0.131918678862567	-1.56383816068555	-6.88172001987361	-6.62379853743347	-5.11979251399751	2.37052142195051	-9.85475297227334	0.538687143377029	3.98872376396688	-2.19475707984337	-4.06467604164757	-7.46625726044699
SRR5665026	-7.78786649246624	-5.29392481641461	-7.41981591555679	-5.0826522690048	0.131378760398544	0.852989600352226	-5.05121976116815	2.39805753264353	-6.83732590051516	1.94008028017569	2.10891581312941	-2.82884442376007	-4.15997593596062	1.61175311908484	-1.25484013008622	-4.82951085481151	1.78012108731209	-3.00531891055954	-7.24550581942876	-10.2697904715522	-8.38082178394093	-8.22593618196276	0.532217201689185	4.0316722038306	1.08722520131978	-10.1584293626045	2.55968758550793	-1.55894153000679	-6.43721296579133	-6.84559825713022	-8.63522588463128	5.29384608019413	-7.47136867426459	-8.55979192498625	-7.90228134235593	0.996815345061022	-7.7830919871459	1.93403709618615	-9.85475297227334	-6.67964241182779	2.21451962690493	-2.1814766179337	-6.78627323439058	-7.46625726044699
SRR5665025	-7.78786649246624	-5.19865920739302	-4.18180387097829	-6.5455713940513	1.6618818255975	2.17858398811061	-3.20064739509463	2.71067310736708	-0.227269752232819	2.5324566084463	1.71631930894021	-2.82884442376007	-1.99533322416847	2.67440415393769	0.456459230026499	-8.43721296579133	0.610596131440099	-8.53282487738598	-7.24550581942876	-7.64674446909955	-8.38082178394093	-8.22593618196276	2.90461704130222	3.62075295587571	-0.694671467960036	-10.1584293626045	0.998751528747936	-1.01054123672532	-3.46801226707202	-6.84559825713022	-8.63522588463128	2.55087112110187	-7.47136867426459	-8.55979192498625	2.46878660930127	0.810879034197816	1.38093442517227	2.42628354316633	-9.85475297227334	-4.28714893683934	4.39540286244913	-3.05901391864995	-6.78627323439058	-7.46625726044699
SRR5665024	-7.78786649246624	-7.73005722482403	-8.41981591555679	-6.5455713940513	-6.23188767941459	-3.68761363503091	-9.41488362001456	-7.56115360044448	-6.83732590051516	-4.83423595493283	-8.00046173629483	-2.82884442376007	-9.10979458735361	-4.35078004302706	-8.15020885579951	-8.43721296579133	-4.32496094007642	-8.53282487738598	-7.24550581942876	-10.2697904715522	6.64385618977472	-8.22593618196276	-4.54590835423989	-7.57897333818987	-9.52749143308294	-10.1584293626045	-4.13568110874205	-9.23026210736555	-7.43721296579133	-6.84559825713022	-8.63522588463128	-7.94075549017056	-7.47136867426459	-8.55979192498625	-7.90228134235593	-7.96578428466209	-7.7830919871459	-8.08411966534174	-9.85475297227334	-6.67964241182779	-6.56866587561951	-7.86985986466355	-6.78627323439058	-7.46625726044699
